trader_id,day,position_notional_m,n_trades,trade_hour,daily_pnl_m,cancel_rate,limit_util,rogue_active
T036,75,5.848,9,11.79,-0.063,0.061,0.354,0
T036,76,4.641,12,10.84,0.279,0.116,0.281,0
T036,77,6.592,10,12.4,0.427,0.114,0.399,0
T036,78,7.216,15,11.03,0.228,0.084,0.436,0
T036,79,6.229,10,10.68,-0.119,0.143,0.377,0
T036,80,7.313,17,10.96,-0.158,0.029,0.442,0
T036,81,7.001,13,12.14,-0.26,0.023,0.423,0
T036,82,5.008,10,11.01,0.226,0.088,0.303,0
T036,83,5.711,16,13.73,0.122,0.065,0.345,0
T036,84,4.954,14,11.64,0.204,0.103,0.3,0
T036,85,5.284,15,13.05,0.045,0.041,0.32,0
T036,86,7.4,14,11.86,-0.347,0.216,0.448,0
T036,87,6.557,12,11.64,0.303,0.029,0.397,0
T036,88,7.439,12,11.53,-0.584,0.141,0.45,0
T036,89,6.752,11,12.32,0.135,0.106,0.408,0
T036,90,6.97,13,11.64,0.064,0.114,0.422,0
T036,91,5.801,12,13.42,-0.22,0.029,0.351,0
T036,92,5.798,11,12.62,0.008,0.019,0.351,0
T036,93,5.981,12,11.26,-0.154,0.144,0.362,0
T036,94,6.827,14,13.11,-0.053,0.056,0.413,0
T036,95,7.126,9,13.03,-0.494,0.02,0.431,0
T036,96,7.332,15,11.41,0.032,0.174,0.443,0
T036,97,5.541,16,12.3,-0.001,0.128,0.335,0
T036,98,8.018,8,12.33,0.39,0.067,0.485,0
T036,99,6.62,16,12.29,0.233,0.108,0.4,0
T036,100,6.225,5,11.71,0.164,0.087,0.376,0
T036,101,7.112,12,12.25,0.453,0.087,0.43,0
T036,102,5.437,10,14.54,-0.26,0.046,0.329,0
T036,103,7.113,13,11.3,0.071,0.121,0.43,0
T036,104,5.682,14,11.34,-0.07,0.026,0.344,0
T036,105,7.874,17,12.16,0.047,0.09,0.476,0
T036,106,5.394,7,9.38,-0.064,0.059,0.326,0
T036,107,6.705,15,11.32,0.27,0.031,0.406,0
T036,108,6.058,15,13.05,-0.04,0.041,0.366,0
T036,109,7.213,13,11.67,-0.461,0.018,0.436,0
T036,110,5.52,13,12.18,-0.474,0.225,0.334,0
T036,111,7.892,11,10.61,-0.03,0.033,0.477,0
T036,112,5.881,11,11.48,-0.411,0.021,0.356,0
T036,113,4.728,19,12.03,-0.489,0.122,0.286,0
T036,114,7.408,4,11.36,-0.094,0.058,0.448,0
T036,115,5.7,14,11.95,0.049,0.052,0.345,0
T036,116,7.335,16,11.07,0.045,0.098,0.444,0
T036,117,7.804,13,11.62,-0.164,0.059,0.472,0
T036,118,6.703,10,12.15,-0.034,0.01,0.405,0
T036,119,5.114,16,12.22,-0.242,0.033,0.309,0
T036,120,5.13,7,10.98,-0.209,0.042,0.31,0
T036,121,5.814,12,13.22,-0.03,0.121,0.352,0
T036,122,6.399,14,13.74,-0.135,0.184,0.387,0
T036,123,6.517,8,11.55,-0.209,0.067,0.394,0
T036,124,5.031,11,10.74,-0.44,0.115,0.304,0
T036,125,6.339,11,12.04,-0.077,0.111,0.383,0
T036,126,5.475,16,11.89,0.025,0.073,0.331,0
T036,127,6.1,17,11.82,-0.23,0.079,0.369,0
T036,128,5.898,14,12.01,0.0,0.082,0.357,0
T036,129,5.101,12,11.3,-0.263,0.136,0.308,0
T036,130,7.026,15,12.2,-0.112,0.062,0.425,0
T036,131,7.564,13,12.0,-0.046,0.187,0.457,0
T036,132,5.925,13,13.7,0.018,0.083,0.358,0
T036,133,6.552,10,12.25,0.118,0.127,0.396,0
T036,134,8.071,13,10.47,-0.246,0.102,0.488,0
T036,135,8.187,8,12.83,0.243,0.081,0.495,0
T036,136,6.454,7,12.27,0.347,0.024,0.39,0
T036,137,7.871,18,12.03,-0.165,0.091,0.476,0
T036,138,7.26,14,11.33,0.032,0.055,0.439,0
T036,139,5.763,9,11.96,-0.58,0.055,0.349,0
T036,140,5.815,13,10.77,-0.394,0.101,0.352,0
T036,141,6.819,14,13.49,0.081,0.167,0.412,0
T036,142,7.943,14,11.32,0.091,0.033,0.48,0
T036,143,6.827,5,11.37,-0.191,0.05,0.413,0
T036,144,5.724,14,12.7,0.072,0.091,0.346,0
T036,145,5.78,14,10.95,-0.076,0.049,0.35,0
T036,146,4.827,13,11.75,0.04,0.049,0.292,0
T036,147,6.569,12,11.1,-0.007,0.145,0.397,0
T036,148,6.811,17,10.6,-0.234,0.086,0.412,0
T036,149,7.453,9,9.81,-0.527,0.119,0.451,0
T036,150,6.544,13,12.72,-0.445,0.166,0.396,0
T036,151,7.229,15,11.71,-0.108,0.102,0.437,0
T036,152,6.491,18,12.64,0.102,0.054,0.393,0
T036,153,6.182,14,10.48,0.347,0.091,0.374,0
T036,154,6.151,10,10.87,0.1,0.04,0.372,0
T036,155,5.624,11,12.8,0.096,0.151,0.34,0
T036,156,7.509,6,9.76,-0.295,0.053,0.454,0
T036,157,5.938,8,11.27,0.108,0.087,0.359,0
T036,158,9.051,11,11.69,0.085,0.264,0.547,0
T036,159,6.421,17,11.44,-0.175,0.028,0.388,0
T036,160,5.08,7,11.65,0.21,0.063,0.307,0
T036,161,5.807,13,9.75,0.313,0.061,0.351,0
T036,162,7.256,14,11.15,0.404,0.189,0.439,0
T036,163,5.296,11,10.67,0.074,0.04,0.32,0
T036,164,7.144,13,12.57,0.115,0.008,0.432,0
T036,165,5.489,9,12.06,-0.112,0.048,0.332,0
T036,166,6.531,17,14.02,0.053,0.049,0.395,0
T036,167,7.145,11,12.06,-0.006,0.081,0.432,0
T036,168,6.457,12,12.05,-0.209,0.019,0.391,0
T036,169,5.597,13,12.03,-0.162,0.108,0.339,0
T036,170,5.503,14,12.92,-0.018,0.084,0.333,0
T036,171,6.342,17,11.56,-0.243,0.01,0.384,0
T036,172,7.19,14,11.79,-0.286,0.082,0.435,0
T036,173,4.784,14,12.4,-0.087,0.115,0.289,0
T036,174,8.468,10,11.86,-0.334,0.093,0.512,0
T036,175,6.484,10,12.49,-0.279,0.207,0.392,0
T036,176,6.285,11,12.26,-0.255,0.127,0.38,0
T036,177,7.809,15,12.14,0.33,0.195,0.472,0
T036,178,7.375,13,12.84,0.009,0.022,0.446,0
T036,179,5.541,14,10.75,-0.105,0.037,0.335,0
T036,180,6.62,7,10.76,-0.208,0.056,0.4,0
T036,181,6.445,12,11.45,-0.001,0.06,0.39,0
T036,182,7.004,14,11.64,-0.367,0.024,0.424,0
T036,183,6.147,20,12.15,-0.11,0.062,0.372,0
T036,184,6.529,11,10.37,0.258,0.035,0.395,0
T036,185,5.867,10,14.02,0.114,0.152,0.355,0
T036,186,6.238,9,12.09,-0.424,0.083,0.377,0
T036,187,7.943,10,10.83,0.299,0.309,0.48,0
T036,188,5.687,15,11.55,-0.084,0.077,0.344,0
T036,189,8.098,14,11.52,-0.09,0.096,0.49,0
T036,190,5.235,9,11.08,-0.755,0.062,0.317,0
T036,191,8.385,8,10.56,0.083,0.083,0.507,0
T036,192,6.371,15,13.24,-0.247,0.169,0.385,0
T036,193,7.291,8,12.24,-0.004,0.118,0.441,0
T036,194,6.736,11,14.36,-0.295,0.115,0.407,0
T036,195,7.052,12,11.24,-0.021,0.04,0.426,0
T036,196,5.872,12,11.21,-0.025,0.021,0.355,0
T036,197,6.289,13,11.58,0.155,0.067,0.38,0
T036,198,8.104,14,11.19,0.208,0.165,0.49,0
T036,199,6.123,11,11.66,0.76,0.03,0.37,0
T036,200,6.309,15,10.58,0.078,0.067,0.382,0
T036,201,5.778,14,12.83,-0.336,0.135,0.349,0
T036,202,5.956,9,10.96,-0.129,0.115,0.36,0
T036,203,7.342,11,12.34,-0.476,0.026,0.444,0
T036,204,7.314,16,10.85,-0.001,0.024,0.442,0
T036,205,4.115,18,15.26,0.088,0.253,0.249,0
T036,206,6.481,12,13.47,-0.086,0.028,0.392,0
T036,207,6.502,10,11.29,0.39,0.051,0.393,0
T036,208,6.438,12,10.18,-0.106,0.074,0.389,0
T036,209,6.087,15,13.32,0.3,0.083,0.368,0
T036,210,7.492,6,11.39,0.397,0.013,0.453,0
T036,211,4.927,11,11.0,-0.364,0.131,0.298,0
T036,212,7.122,13,12.82,-0.402,0.048,0.431,0
T036,213,6.296,13,11.66,-0.089,0.019,0.381,0
T036,214,7.081,11,12.27,-0.159,0.035,0.428,0
T036,215,4.804,11,11.13,-0.073,0.067,0.291,0
T036,216,8.92,14,11.46,-0.23,0.033,0.539,0
T036,217,6.07,15,11.4,-0.195,0.044,0.367,0
T036,218,6.929,14,11.4,-0.036,0.032,0.419,0
T036,219,7.344,18,10.78,0.085,0.03,0.444,0
T036,220,6.198,15,14.17,0.066,0.234,0.375,0
T036,221,6.889,16,11.28,0.226,0.086,0.417,0
T036,222,7.623,12,12.53,0.051,0.109,0.461,0
T036,223,7.161,12,10.13,0.14,0.063,0.433,0
T036,224,8.612,15,11.88,0.082,0.056,0.521,0
T036,225,7.155,10,12.45,-0.23,0.069,0.433,0
T036,226,8.208,16,12.34,-0.076,0.158,0.496,0
T036,227,7.858,15,11.83,-0.292,0.056,0.475,0
T036,228,6.034,9,12.07,0.216,0.099,0.365,0
T036,229,7.383,13,11.85,0.396,0.04,0.446,0
T036,230,6.909,7,11.45,-0.312,0.195,0.418,0
T036,231,5.115,15,11.47,0.005,0.089,0.309,0
T036,232,4.87,15,11.59,-0.283,0.076,0.295,0
T036,233,6.578,14,11.45,-0.239,0.15,0.398,0
T036,234,8.101,11,13.45,-0.194,0.099,0.49,0
T036,235,4.162,11,10.24,-0.155,0.066,0.252,0
T036,236,6.065,13,10.49,-0.02,0.027,0.367,0
T036,237,6.246,19,12.14,0.12,0.043,0.378,0
T036,238,6.809,13,11.99,-0.025,0.033,0.412,0
T036,239,6.95,18,11.76,-0.24,0.083,0.42,0
T036,240,4.7,8,12.14,-0.088,0.096,0.284,0
T036,241,5.371,16,12.16,-0.031,0.076,0.325,0
T036,242,7.871,13,12.96,0.111,0.187,0.476,0
T036,243,7.668,13,9.86,0.033,0.066,0.464,0
T036,244,5.946,12,11.89,0.142,0.129,0.36,0
T036,245,5.755,10,13.1,0.077,0.033,0.348,0
T036,246,5.989,11,11.51,-0.275,0.099,0.362,0
T036,247,8.224,14,10.01,0.078,0.197,0.497,0
T036,248,7.577,13,12.24,0.34,0.055,0.458,0
T036,249,7.38,17,11.99,-0.311,0.031,0.446,0
T037,0,16.555,7,12.03,-0.026,0.085,0.384,0
T037,1,17.966,5,13.52,-0.204,0.171,0.416,0
T037,2,18.64,6,12.88,-0.102,0.066,0.432,0
T037,3,13.533,12,11.91,0.011,0.041,0.314,0
T037,4,13.12,10,15.66,0.358,0.112,0.304,0
T037,5,14.623,10,12.15,-0.12,0.127,0.339,0
T037,6,12.717,8,11.26,-0.516,0.145,0.295,0
T037,7,16.022,7,13.83,-0.217,0.149,0.371,0
T037,8,18.714,10,13.5,0.513,0.04,0.434,0
T037,9,19.407,11,12.44,-0.331,0.055,0.45,0
T037,10,16.588,7,12.11,0.256,0.031,0.384,0
T037,11,16.687,7,13.07,-0.644,0.084,0.387,0
T037,12,19.087,4,10.9,0.391,0.046,0.442,0
T037,13,15.988,8,12.99,-0.603,0.081,0.371,0
T037,14,19.806,14,10.85,0.116,0.127,0.459,0
T037,15,20.531,9,13.2,0.314,0.033,0.476,0
T037,16,16.384,8,11.92,-0.024,0.113,0.38,0
T037,17,14.993,9,13.12,-0.45,0.124,0.347,0
T037,18,18.971,9,11.77,-0.222,0.029,0.44,0
T037,19,15.996,7,14.24,-0.739,0.35,0.371,0
T037,20,18.415,7,12.51,0.802,0.047,0.427,0
T037,21,18.772,15,13.2,-0.082,0.076,0.435,0
T037,22,17.091,11,12.41,-0.364,0.047,0.396,0
T037,23,16.867,10,11.82,0.6,0.143,0.391,0
T037,24,15.748,8,11.36,-0.133,0.196,0.365,0
T037,25,17.354,8,13.71,0.166,0.171,0.402,0
T037,26,13.465,12,12.93,0.195,0.153,0.312,0
T037,27,15.707,15,13.17,0.101,0.032,0.364,0
T037,28,19.172,9,10.57,-0.185,0.091,0.444,0
T037,29,14.406,6,12.54,-0.447,0.059,0.334,0
T037,30,18.04,13,10.91,-0.476,0.084,0.418,0
T037,31,18.445,11,11.99,-0.372,0.138,0.427,0
T037,32,16.928,10,11.67,0.137,0.029,0.392,0
T037,33,20.118,8,13.39,-0.235,0.01,0.466,0
T037,34,22.35,9,13.99,-0.575,0.076,0.518,0
T037,35,16.808,9,12.27,0.36,0.029,0.39,0
T037,36,11.619,9,12.17,0.098,0.306,0.269,0
T037,37,16.968,7,11.87,0.167,0.035,0.393,0
T037,38,14.854,13,11.14,-0.335,0.027,0.344,0
T037,39,14.805,10,12.9,0.489,0.011,0.343,0
T037,40,16.296,10,13.79,-0.724,0.054,0.378,0
T037,41,15.962,8,11.89,0.39,0.04,0.37,0
T037,42,17.673,9,12.11,-0.296,0.04,0.41,0
T037,43,19.477,7,13.17,-0.495,0.045,0.451,0
T037,44,21.013,9,12.72,-0.513,0.117,0.487,0
T037,45,16.423,7,13.18,0.413,0.094,0.381,0
T037,46,16.116,11,11.12,-0.267,0.177,0.373,0
T037,47,18.663,8,12.68,0.228,0.06,0.433,0
T037,48,15.974,10,12.79,0.318,0.031,0.37,0
T037,49,17.112,12,12.6,-0.497,0.118,0.397,0
T037,50,21.285,12,12.15,0.501,0.204,0.493,0
T037,51,24.229,6,14.35,-0.144,0.064,0.562,0
T037,52,16.659,6,10.79,-0.08,0.174,0.386,0
T037,53,17.973,7,12.82,-0.279,0.047,0.417,0
T037,54,13.758,12,12.54,-0.438,0.016,0.319,0
T037,55,19.322,9,11.09,0.57,0.097,0.448,0
T037,56,20.959,10,14.02,-0.433,0.051,0.486,0
T037,57,17.454,9,11.89,0.18,0.061,0.405,0
T037,58,18.379,11,14.71,-0.496,0.057,0.426,0
T037,59,18.34,11,12.78,0.114,0.265,0.425,0
T037,60,15.008,14,12.28,-0.363,0.033,0.348,0
T037,61,16.501,9,13.53,0.29,0.048,0.382,0
T037,62,19.619,11,13.08,-0.128,0.082,0.455,0
T037,63,21.241,9,13.57,0.047,0.172,0.492,0
T037,64,14.033,12,13.1,-0.344,0.206,0.325,0
T037,65,15.278,13,13.35,0.481,0.111,0.354,0
T037,66,15.434,11,12.71,0.445,0.16,0.358,0
T037,67,15.621,10,13.23,0.13,0.063,0.362,0
T037,68,19.184,10,13.12,-0.297,0.068,0.445,0
T037,69,14.526,16,13.96,0.733,0.07,0.337,0
T037,70,16.517,7,13.44,-0.537,0.101,0.383,0
T037,71,14.392,5,11.26,-0.158,0.025,0.334,0
T037,72,17.289,11,12.0,-0.146,0.103,0.401,0
T037,73,19.425,16,13.07,-0.156,0.019,0.45,0
T037,74,17.126,9,12.29,-0.02,0.039,0.397,0
T037,75,19.159,12,12.53,-0.235,0.199,0.444,0
T037,76,15.511,9,14.27,-0.148,0.259,0.359,0
T037,77,17.457,6,12.05,-0.545,0.219,0.405,0
T037,78,15.816,5,12.95,0.273,0.166,0.367,0
T037,79,13.787,12,12.07,-0.032,0.028,0.32,0
T037,80,17.523,13,12.66,-0.005,0.144,0.406,0
T037,81,15.49,4,14.79,0.041,0.118,0.359,0
T037,82,20.824,9,11.7,0.383,0.116,0.483,0
T037,83,17.885,10,13.02,-0.05,0.104,0.414,0
T037,84,18.742,13,10.55,-0.151,0.089,0.434,0
T037,85,17.039,16,13.47,-0.345,0.013,0.395,0
T037,86,17.564,15,12.83,0.692,0.133,0.407,0
T037,87,17.033,11,14.07,0.868,0.036,0.395,0
T037,88,13.905,12,11.98,0.069,0.182,0.322,0
T037,89,18.146,9,13.57,-0.469,0.033,0.421,0
T037,90,14.946,9,13.04,-0.405,0.038,0.346,0
T037,91,18.344,9,12.03,0.135,0.051,0.425,0
T037,92,16.138,13,14.17,-0.34,0.037,0.374,0
T037,93,17.156,8,12.87,0.031,0.065,0.398,0
T037,94,15.701,12,11.65,0.052,0.043,0.364,0
T037,95,15.07,3,10.79,0.057,0.116,0.349,0
T037,96,12.476,3,11.33,-0.064,0.153,0.289,0
T037,97,17.728,10,11.54,0.632,0.033,0.411,0
T037,98,13.402,11,12.7,-0.08,0.02,0.311,0
T037,99,16.517,11,12.93,-0.025,0.114,0.383,0
T037,100,21.799,14,13.44,0.231,0.113,0.505,0
T037,101,23.576,14,12.18,-0.424,0.064,0.546,0
T037,102,15.345,13,13.4,-0.246,0.094,0.356,0
T037,103,16.874,12,11.53,0.001,0.09,0.391,0
T037,104,18.613,8,11.99,0.66,0.098,0.431,0
T037,105,15.798,7,12.05,-0.275,0.098,0.366,0
T037,106,19.002,10,13.2,-0.149,0.052,0.44,0
T037,107,18.947,12,13.04,-0.178,0.048,0.439,0
T037,108,16.975,15,14.64,0.538,0.065,0.393,0
T037,109,18.378,12,11.0,0.456,0.119,0.426,0
T037,110,17.35,9,12.06,-0.442,0.29,0.402,0
T037,111,16.625,8,12.29,0.011,0.07,0.385,0
T037,112,16.109,7,12.61,-0.052,0.007,0.373,0
T037,113,19.344,11,15.11,0.621,0.038,0.448,0
T037,114,16.52,14,13.07,-0.281,0.023,0.383,0
T037,115,16.923,13,11.35,0.2,0.059,0.392,0
T037,116,19.578,9,14.98,-0.631,0.049,0.454,0
T037,117,16.075,12,11.96,0.947,0.017,0.373,0
T037,118,15.493,10,13.63,0.221,0.015,0.359,0
T037,119,13.715,4,12.48,-0.085,0.081,0.318,0
T037,120,15.102,6,13.39,0.183,0.044,0.35,0
T037,121,18.898,6,14.06,0.204,0.037,0.438,0
T037,122,20.222,11,11.95,0.218,0.121,0.469,0
T037,123,15.842,3,14.27,0.747,0.169,0.367,0
T037,124,20.059,8,12.15,-0.03,0.061,0.465,0
T037,125,16.354,7,12.47,-0.073,0.076,0.379,0
T037,126,20.918,7,12.73,-0.634,0.04,0.485,0
T037,127,15.455,8,13.8,0.458,0.092,0.358,0
T037,128,20.003,14,11.63,0.516,0.347,0.464,0
T037,129,16.866,13,11.97,0.121,0.02,0.391,0
T037,130,17.525,10,12.7,0.006,0.099,0.406,0
T037,131,18.143,10,13.5,-0.409,0.033,0.42,0
T037,132,17.692,14,10.2,0.668,0.047,0.41,0
T037,133,19.44,15,12.95,0.03,0.046,0.451,0
T037,134,19.433,7,12.77,0.11,0.009,0.45,0
T037,135,14.898,7,10.58,0.001,0.19,0.345,0
T037,136,16.239,8,13.0,0.671,0.075,0.376,0
T037,137,13.442,10,13.94,-0.123,0.146,0.312,0
T037,138,10.451,11,9.86,0.083,0.104,0.242,0
T037,139,14.388,16,13.04,0.428,0.021,0.333,0
T037,140,15.988,8,10.94,0.088,0.07,0.371,0
T037,141,15.93,12,13.67,-0.282,0.099,0.369,0
T037,142,17.025,5,13.98,-0.511,0.086,0.395,0
T037,143,16.336,7,12.0,0.203,0.114,0.379,0
T037,144,16.36,6,12.27,-0.692,0.158,0.379,0
T037,145,11.622,13,14.14,-0.397,0.115,0.269,0
T037,146,18.505,7,13.77,-0.509,0.127,0.429,0
T037,147,17.989,10,14.38,0.236,0.005,0.417,0
T037,148,14.388,9,12.78,-0.669,0.057,0.333,1
T037,149,15.385,13,21.71,0.192,0.038,0.357,1
T037,150,15.519,12,21.54,-0.066,0.221,0.36,1
T037,151,19.494,9,19.18,-0.367,0.162,0.452,1
T037,152,19.198,11,21.3,-0.166,0.057,0.445,1
T037,153,21.908,10,12.78,-0.743,0.112,0.508,1
T037,154,17.744,13,19.31,-0.911,0.159,0.411,1
T037,155,18.065,9,20.81,-0.969,0.167,0.419,1
T037,156,26.713,13,12.78,-0.074,0.081,0.619,1
T037,157,18.445,11,21.74,-0.752,0.214,0.427,1
T037,158,21.939,17,22.52,-0.361,0.093,0.508,1
T037,159,22.06,13,12.78,-0.748,0.149,0.511,1
T037,160,24.89,12,12.78,-0.002,0.142,0.577,1
T037,161,21.658,9,12.78,-0.144,0.277,0.502,1
T037,162,27.835,21,12.78,0.163,0.114,0.645,1
T037,163,36.554,15,19.49,-0.153,0.249,0.847,1
T037,164,27.097,12,19.45,-0.971,0.111,0.628,1
T037,165,23.465,13,19.06,0.19,0.217,0.544,1
T037,166,31.847,11,12.78,-1.782,0.163,0.738,1
T037,167,25.96,10,12.78,0.335,0.174,0.602,1
T037,168,29.276,8,12.78,-0.145,0.154,0.678,1
T037,169,35.721,17,12.78,-1.465,0.131,0.828,1
T037,170,27.465,19,12.78,0.057,0.19,0.637,1
T037,171,24.274,22,12.78,-1.702,0.172,0.563,1
T037,172,32.275,18,21.77,-1.588,0.211,0.748,1
T037,173,36.802,13,20.74,1.6705149999999975,0.303,0.853,1
T037,174,31.326,11,20.8,-0.617,0.174,0.726,1
T037,175,42.031,6,12.78,-0.551,0.376,0.974,1
T037,176,33.883,17,12.78,-0.318,0.37,0.785,1
T037,177,31.898,13,20.38,0.389,0.198,0.739,1
T037,178,35.828,15,19.63,-0.356,0.338,0.83,1
T037,179,43.819,14,12.78,-1.638,0.225,1.016,1
T037,180,39.963,18,22.89,-1.164,0.207,0.926,1
T037,181,40.224,8,12.78,-0.785,0.261,0.932,1
T037,182,39.553,8,20.99,0.18,0.239,0.917,1
T037,183,43.722,15,20.71,-2.2630399999999997,0.3,1.013,1
T037,184,45.99,20,12.78,0.433,0.322,1.066,1
T037,185,41.426,12,21.99,0.08,0.369,0.96,1
T037,186,30.363,13,12.78,-0.292,0.268,0.704,1
T037,187,46.67831499999891,10,19.77,-1.535,0.293,1.097,1
T037,188,37.58,22,22.29,-2.2630399999999997,0.367,0.871,1
T037,189,46.67831499999891,19,12.78,0.693,0.347,1.3,1
T037,190,46.67831499999891,25,21.76,-0.95,0.3,1.224,1
T037,191,43.159,20,12.78,-1.726,0.292,1.0,1
T037,192,46.67831499999891,10,12.78,-1.067,0.312,1.112,1
T037,193,46.67831499999891,15,12.78,-1.265,0.299,1.123,1
T037,194,46.67831499999891,8,12.78,-0.887,0.382,1.191,1
T037,195,44.004,13,12.78,0.623,0.312,1.02,1
T037,196,40.027,5,22.11,0.029,0.383,0.928,1
T037,197,40.075,15,12.78,-0.572,0.329,0.929,1
T037,198,42.591,17,12.78,-1.105,0.456,0.987,1
T037,199,46.67831499999891,18,21.23,-1.341,0.446,1.3,1
T037,200,46.67831499999891,16,22.68,-1.291,0.392,1.3,1
T037,201,46.67831499999891,12,20.29,0.733,0.407,1.3,1
T037,202,46.67831499999891,14,12.78,-0.924,0.397,1.3,1
T037,203,45.533,29,21.9,-0.318,0.38,1.055,1
T037,204,46.67831499999891,20,21.29,-1.255,0.378,1.269,1
T037,205,45.971,24,21.71,-0.664,0.349,1.065,1
T037,206,46.67831499999891,21,19.22,-0.989,0.366,1.174,1
T037,207,46.67831499999891,22,12.78,-1.429,0.355,1.3,1
T037,208,46.67831499999891,12,12.78,0.827,0.392,1.3,1
T037,209,46.67831499999891,20,21.54,-2.2630399999999997,0.432,1.3,1
T037,210,46.67831499999891,19,12.78,-1.036,0.459,1.295,1
T037,211,46.67831499999891,16,12.78,-1.52,0.394,1.3,1
T037,212,46.67831499999891,21,19.64,-0.102,0.486,1.3,1
T037,213,46.67831499999891,23,19.0,-0.236,0.486,1.3,1
T037,214,46.67831499999891,29,12.78,-0.394,0.453,1.125,1
T037,215,46.67831499999891,25,22.42,0.15,0.472,1.214,1
T037,216,46.67831499999891,16,12.78,-2.111,0.494,1.164,1
T037,217,46.67831499999891,28,22.22,-1.815,0.536,1.242,1
T037,218,46.67831499999891,27,22.45,-2.2630399999999997,0.465,1.3,1
T037,219,46.67831499999891,25,12.78,-1.684,0.529,1.207,1
T037,220,46.67831499999891,22,21.46,-0.071,0.47,1.3,1
T037,221,46.67831499999891,17,21.96,-2.2630399999999997,0.486,1.3,1
T037,222,46.67831499999891,26,20.16,-2.2630399999999997,0.492,1.285,1
T037,223,46.67831499999891,16,20.42,-0.466,0.46,1.3,1
T037,224,46.67831499999891,15,21.7,-0.108,0.574,1.3,1
T037,225,46.67831499999891,22,12.78,-2.225,0.619,1.3,1
T037,226,46.67831499999891,21,22.7,1.251,0.499,1.3,1
T037,227,46.67831499999891,19,22.06,-1.067,0.526,1.3,1
T037,228,46.67831499999891,13,12.78,-1.067,0.543,1.3,1
T037,229,46.67831499999891,23,19.06,-1.608,0.491,1.13,1
T037,230,46.67831499999891,16,20.26,-1.073,0.586,1.3,1
T037,231,46.67831499999891,27,20.18,-1.329,0.549,1.3,1
T037,232,46.67831499999891,26,12.78,-2.2630399999999997,0.584,1.3,1
T037,233,46.67831499999891,30,12.78,-2.259,0.563,1.3,1
T037,234,46.67831499999891,22,22.88,-0.17,0.541,1.3,1
T037,235,46.67831499999891,11,19.87,0.508,0.603,1.3,1
T037,236,46.67831499999891,27,19.45,-2.2630399999999997,0.58,1.3,1
T037,237,46.67831499999891,15,22.2,-1.714,0.674,1.3,1
T037,238,46.67831499999891,23,12.78,-2.2630399999999997,0.556,1.3,1
T037,239,46.67831499999891,22,19.03,-0.941,0.537,1.3,1
T037,240,46.67831499999891,25,21.55,-1.534,0.659,1.3,1
T037,241,46.67831499999891,27,12.78,1.6705149999999975,0.681,1.3,1
T037,242,46.67831499999891,19,12.78,0.382,0.587,1.222,1
T037,243,46.67831499999891,13,22.44,-1.146,0.603,1.3,1
T037,244,46.67831499999891,21,20.6,-2.2630399999999997,0.738,1.3,1
T037,245,46.67831499999891,11,22.37,-1.521,0.659,1.3,1
T037,246,46.67831499999891,27,21.89,-0.115,0.758,1.3,1
T037,247,46.67831499999891,20,12.78,0.237,0.658,1.3,1
T037,248,46.67831499999891,20,12.78,-0.434,0.658,1.3,1
T037,249,46.67831499999891,10,22.44,-1.281,0.629,1.3,1
T038,0,13.269,13,14.03,-1.182,0.043,0.325,0
T038,1,17.747,4,12.39,0.761,0.062,0.435,0
T038,2,13.146,14,14.8,0.071,0.213,0.322,0
T038,3,17.537,13,11.43,0.192,0.056,0.43,0
T038,4,13.359,5,13.42,0.712,0.055,0.327,0
T038,5,18.622,9,13.37,-0.424,0.024,0.456,0
T038,6,16.41,11,15.68,0.234,0.049,0.402,0
T038,7,16.95,11,12.43,-0.227,0.037,0.415,0
T038,8,17.933,10,13.13,0.798,0.188,0.439,0
T038,9,14.334,11,12.4,0.427,0.145,0.351,0
T038,10,16.952,15,14.82,0.647,0.059,0.415,0
T038,11,15.799,9,12.57,0.381,0.047,0.387,0
T038,12,17.308,10,12.5,-0.123,0.033,0.424,0
T038,13,17.437,17,12.64,0.25,0.085,0.427,0
T038,14,22.229,4,13.09,0.245,0.107,0.545,0
T038,15,16.658,5,14.16,0.813,0.026,0.408,0
T038,16,15.927,13,13.5,-0.052,0.074,0.39,0
T038,17,19.822,13,15.33,-0.626,0.053,0.486,0
T038,18,15.972,9,13.59,0.888,0.113,0.391,0
T038,19,13.848,11,13.9,-0.789,0.14,0.339,0
T038,20,16.509,11,14.23,-0.323,0.097,0.405,0
T038,21,19.161,11,15.0,-0.265,0.09,0.469,0
T038,22,15.101,7,13.92,-0.893,0.1,0.37,0
T038,23,17.48,16,13.74,0.763,0.142,0.428,0
T038,24,15.796,10,14.76,-0.38,0.088,0.387,0
T038,25,14.294,11,16.17,-0.396,0.026,0.35,0
T038,26,13.819,6,14.6,0.929,0.044,0.339,0
T038,27,16.668,13,14.45,-1.203,0.087,0.408,0
T038,28,16.407,10,13.39,-0.007,0.226,0.402,0
T038,29,18.005,10,14.09,-0.012,0.083,0.441,0
T038,30,14.083,12,13.36,0.071,0.159,0.345,0
T038,31,12.814,9,13.4,-0.044,0.122,0.314,0
T038,32,14.489,21,13.73,0.471,0.03,0.355,0
T038,33,20.633,15,13.55,0.132,0.043,0.506,0
T038,34,18.904,12,12.59,-1.092,0.063,0.463,0
T038,35,17.154,9,14.0,0.758,0.115,0.42,0
